Time slot,Source server name,Source IP,Source application,Source process,Destination server name,Destination IP,Destination application,Destination process,Destination port
2/4/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60871
2/4/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.17,,Unknown process,443
2/4/2025 0:00-6:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,146.75.78.172,,Unknown process,80
2/4/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60918
2/4/2025 0:00-6:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,60916
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52959
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52957
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51849
2/3/2025 12:00-18:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.64.180.106,,Unknown process,443
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53037
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53035
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53082
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53080
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53132
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53130
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53196
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53195
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53194
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53244
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53242
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53220
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53286
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53284
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53342
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53340
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53401
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53399
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53460
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53458
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53510
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53508
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53556
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53554
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53605
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53603
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53673
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53671
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53719
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53717
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53764
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53762
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53818
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53816
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53869
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53867
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53917
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53915
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53973
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53969
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54043
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54041
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54095
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54093
2/3/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.64.180.106,,Unknown process,443
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54146
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54144
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54197
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54195
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54248
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54246
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54320
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54318
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54368
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54366
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54417
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54415
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54471
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54469
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54534
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54533
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54532
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54579
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54577
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54563
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54640
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54638
2/3/2025 12:00-18:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,146.75.78.172,,Unknown process,80
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54705
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54703
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54759
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54757
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54808
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54806
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54861
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54859
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54914
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54912
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54993
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,54991
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55042
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55040
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55092
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55088
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55149
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55147
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55208
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55206
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55255
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55253
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55304
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55301
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55380
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55378
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55432
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55430
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55480
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55478
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55528
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55526
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55584
2/3/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55582
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55652
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55650
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55702
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55700
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55746
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55744
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55806
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55804
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55860
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55858
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55924
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55923
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55922
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55968
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55966
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,55956
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56046
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56044
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56096
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56094
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56150
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56148
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56196
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56194
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56251
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56249
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56318
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56316
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56370
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56368
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56416
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56414
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56469
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56467
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56526
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56524
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56575
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56573
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56626
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56623
2/3/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,20.189.173.25,,Unknown process,443
2/3/2025 18:00-0:00,vm1,192.168.0.51,,MsMpEng.exe,,4.236.248.221,,Unknown process,443
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56695
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56693
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56748
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56746
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56796
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56794
2/3/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,40.83.247.108,,Unknown process,443
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56861
2/3/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56859
2/3/2025 18:00-0:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,146.75.78.172,,Unknown process,80
2/3/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.64.180.106,,Unknown process,443
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,62619
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64020
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64018
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63985
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64070
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64068
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64114
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64112
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64176
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64174
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64239
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64237
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64292
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64290
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64341
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64338
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64432
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64430
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64480
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64478
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64535
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64533
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64596
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64594
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64653
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64651
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64717
2/3/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64715
